V1 V2 V3 rel12 rel13 rel23 age1 age2 age3 sex1 sex2 sex3 Twin1 Twin2 Sib relT relS zyg
 1.0742260e-01  9.1824577e-01 -4.1334886e-01  1.0000000e+00  5.5299744e-01  5.5299744e-01  2.2744881e+01  2.2971077e+01  2.9128882e+01  1.0000000e+00  1.0000000e+00  1.0000000e+00  2.3016748e-01  1.0412168e+00 -2.8421998e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
 2.8981386e-02  2.0012800e-02  7.6603594e-01  1.0000000e+00  4.8608155e-01  4.8608155e-01  3.2922528e+01  2.8500816e+01  1.8449996e+01  1.0000000e+00  1.0000000e+00  0.0000000e+00  1.6190391e-01  1.4851362e-01  7.8448594e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
-3.3757573e-01 -4.0052415e-01  3.4131841e-01  1.0000000e+00  4.8742642e-01  4.8742642e-01  2.0464755e+01  3.9732235e+01  2.6740275e+01  0.0000000e+00  0.0000000e+00  0.0000000e+00 -3.1711097e-01 -3.6079191e-01  3.6805868e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
 6.2699418e-01  1.1158310e+00  8.9676908e-02  1.0000000e+00  5.2138508e-01  5.2138508e-01  3.6887670e+01  2.0557922e+01  2.2520013e+01  1.0000000e+00  1.0000000e+00  0.0000000e+00  7.6388185e-01  1.2363889e+00  1.1219692e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
-1.0035676e-01  6.1518542e-01 -6.6761239e-01  1.0000000e+00  5.4560635e-01  5.4560635e-01  3.1786415e+01  2.0388336e+01  1.6278845e+01  1.0000000e+00  1.0000000e+00  1.0000000e+00  3.1429655e-02  7.3557376e-01 -5.5133354e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
-1.6604543e+00 -1.3323744e+00 -7.0667309e-01  1.0000000e+00  5.3018052e-01  5.3018052e-01  3.5374787e+01  3.4074537e+01  1.8510521e+01  1.0000000e+00  1.0000000e+00  0.0000000e+00 -1.5250795e+00 -1.1982998e+00 -6.8816257e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
-1.2121363e+00 -9.2572944e-01  5.8672004e-02  1.0000000e+00  4.5522084e-01  4.5522084e-01  2.9149795e+01  2.8465082e+01  2.6644487e+01  0.0000000e+00  0.0000000e+00  1.0000000e+00 -1.1829865e+00 -8.9726435e-01  1.8531649e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
 1.8242019e+00  1.3011005e+00  1.1902971e+00  1.0000000e+00  5.3214387e-01  5.3214387e-01  3.2541273e+01  2.8891813e+01  1.6252268e+01  0.0000000e+00  0.0000000e+00  1.0000000e+00  1.8567432e+00  1.3299923e+00  1.3065494e+00  1.0000000e+00  5.0000000e-01  1.0000000e+00
 1.3414080e+00  9.8688796e-01  1.4427356e+00  1.0000000e+00  5.3906538e-01  5.3906538e-01  3.7853668e+01  3.2648509e+01  3.1854238e+01  0.0000000e+00  0.0000000e+00  1.0000000e+00  1.3792617e+00  1.0195365e+00  1.5745898e+00  1.0000000e+00  5.0000000e-01  1.0000000e+00
-5.4074852e-01 -6.3342829e-01 -2.0280478e+00  1.0000000e+00  5.0956874e-01  5.0956874e-01  3.5515670e+01  3.0185565e+01  3.4260554e+01  1.0000000e+00  1.0000000e+00  1.0000000e+00 -4.0523285e-01 -5.0324272e-01 -1.8937873e+00  1.0000000e+00  5.0000000e-01  1.0000000e+00
-6.5244454e-01 -1.7370554e-01 -5.2040421e-01  1.0000000e+00  5.4063174e-01  5.4063174e-01  2.6421251e+01  2.5876306e+01  2.8654892e+01  1.0000000e+00  1.0000000e+00  0.0000000e+00 -5.2602329e-01 -4.7829234e-02 -4.9174932e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
 4.5679090e-01 -8.7400902e-01 -1.0742052e-01  1.0000000e+00  5.4201158e-01  5.4201158e-01  3.9056616e+01  2.5786321e+01  2.6071388e+01  1.0000000e+00  1.0000000e+00  1.0000000e+00  5.9584752e-01 -7.4822270e-01  1.8650868e-02  1.0000000e+00  5.0000000e-01  1.0000000e+00
-9.3336511e-01 -1.4776073e+00  3.7368157e-01  1.0000000e+00  4.9033463e-01  4.9033463e-01  3.0985533e+01  3.0635884e+01  2.6195586e+01  1.0000000e+00  1.0000000e+00  0.0000000e+00 -8.0237958e-01 -1.3469714e+00  3.9987716e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
 7.0855660e-01  1.0378361e+00  1.6657291e+00  1.0000000e+00  4.8987044e-01  4.8987044e-01  3.0508146e+01  2.4874158e+01  2.8512693e+01  1.0000000e+00  1.0000000e+00  0.0000000e+00  8.3906475e-01  1.1627103e+00  1.6942418e+00  1.0000000e+00  5.0000000e-01  1.0000000e+00
-7.2326522e-02 -6.2494147e-01 -1.6393762e-01  1.0000000e+00  5.5946259e-01  5.5946259e-01  3.2946297e+01  2.6628554e+01  2.7172797e+01  1.0000000e+00  1.0000000e+00  0.0000000e+00  6.0619775e-02 -4.9831292e-01 -1.3676482e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
-1.9128498e-01  3.6228069e-01  8.2638709e-01  1.0000000e+00  4.4541971e-01  4.4541971e-01  2.7345367e+01  2.0173837e+01  3.3549173e+01  0.0000000e+00  0.0000000e+00  0.0000000e+00 -1.6393961e-01  3.8245453e-01  8.5993626e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
 1.2235342e+00  1.0091500e+00  7.3709927e-01  1.0000000e+00  4.8994482e-01  4.8994482e-01  2.0589771e+01  2.9128293e+01  1.5491214e+01  0.0000000e+00  0.0000000e+00  1.0000000e+00  1.2441240e+00  1.0382783e+00  8.5259048e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
 4.6403647e-01  5.1876321e-01  5.9428399e-01  1.0000000e+00  5.3432366e-01  5.3432366e-01  3.9133652e+01  2.6368239e+01  1.7618338e+01  1.0000000e+00  1.0000000e+00  0.0000000e+00  6.0317012e-01  6.4513145e-01  6.1190233e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
-4.2097875e-01  2.9504486e-01 -1.9242563e-01  1.0000000e+00  4.8609276e-01  4.8609276e-01  2.6729274e+01  2.3359150e+01  2.8530631e+01  1.0000000e+00  1.0000000e+00  0.0000000e+00 -2.9424948e-01  4.1840401e-01 -1.6389500e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
-4.0124653e-01 -2.0653181e-01  1.0923124e-01  1.0000000e+00  5.1219427e-01  5.1219427e-01  2.7772724e+01  3.8502009e+01  2.7819827e+01  1.0000000e+00  1.0000000e+00  1.0000000e+00 -2.7347381e-01 -6.8029801e-02  2.3705107e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
 1.1942328e-01  6.1879421e-02  1.3865752e+00  1.0000000e+00  5.4600717e-01  5.4600717e-01  3.5961639e+01  2.7960778e+01  2.2970726e+01  1.0000000e+00  1.0000000e+00  0.0000000e+00  2.5538492e-01  1.8984020e-01  1.4095459e+00  1.0000000e+00  5.0000000e-01  1.0000000e+00
-1.3255564e+00 -2.6073510e-01  7.6655875e-01  1.0000000e+00  4.6387913e-01  4.6387913e-01  2.2105711e+01  3.4866474e+01  1.7739166e+01  1.0000000e+00  1.0000000e+00  1.0000000e+00 -1.2034507e+00 -1.2586863e-01  8.8429792e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
 5.2313439e-01 -6.8437845e-02  5.1584341e-01  1.0000000e+00  5.4487174e-01  5.4487174e-01  2.4103100e+01  3.5264327e+01  2.5360126e+01  0.0000000e+00  0.0000000e+00  0.0000000e+00  5.4723749e-01 -3.3173518e-02  5.4120353e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
-1.1875031e-01  1.0181003e+00  1.3729215e+00  1.0000000e+00  5.0054131e-01  5.0054131e-01  2.8693598e+01  2.9448319e+01  1.7880110e+01  0.0000000e+00  0.0000000e+00  1.0000000e+00 -9.0056712e-02  1.0475486e+00  1.4908016e+00  1.0000000e+00  5.0000000e-01  1.0000000e+00
-1.1255905e+00  5.9710405e-02 -6.2425386e-01  1.0000000e+00  5.0695142e-01  5.0695142e-01  2.6612531e+01  2.3076124e+01  2.6030831e+01  1.0000000e+00  1.0000000e+00  0.0000000e+00 -9.9897797e-01  1.8278653e-01 -5.9822303e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
 3.4530526e-01 -2.4250057e-01  3.7153247e-01  1.0000000e+00  5.0134578e-01  5.0134578e-01  3.7230131e+01  2.4787618e+01  2.8994110e+01  0.0000000e+00  0.0000000e+00  1.0000000e+00  3.8253539e-01 -2.1771295e-01  5.0052658e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
 9.1351119e-01  8.9173498e-02  9.2399358e-01  1.0000000e+00  5.3563125e-01  5.3563125e-01  3.8570986e+01  2.5136267e+01  1.8690603e+01  1.0000000e+00  1.0000000e+00  1.0000000e+00  1.0520822e+00  2.1430977e-01  1.0426842e+00  1.0000000e+00  5.0000000e-01  1.0000000e+00
-1.1701526e-01 -1.0663567e+00 -8.4928748e-01  1.0000000e+00  5.4970701e-01  5.4970701e-01  3.5173419e+01  3.2812507e+01  1.8053876e+01  0.0000000e+00  0.0000000e+00  1.0000000e+00 -8.1841841e-02 -1.0335442e+00 -7.3123360e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
-6.4412003e-01  1.8775530e-01  7.0487715e-02  1.0000000e+00  4.5615624e-01  4.5615624e-01  2.6492357e+01  2.9898759e+01  2.4009789e+01  0.0000000e+00  0.0000000e+00  1.0000000e+00 -6.1762767e-01  2.1765406e-01  1.9449750e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
-4.7243255e-01  6.0195144e-01  9.9571307e-01  1.0000000e+00  4.9721465e-01  4.9721465e-01  2.4252106e+01  3.3203457e+01  1.8416997e+01  1.0000000e+00  1.0000000e+00  0.0000000e+00 -3.4818044e-01  7.3515490e-01  1.0141301e+00  1.0000000e+00  5.0000000e-01  1.0000000e+00
-1.3665259e+00 -1.3853458e+00 -4.6036512e-01  1.0000000e+00  4.7533953e-01  4.7533953e-01  3.1403737e+01  3.7398573e+01  2.2624899e+01  0.0000000e+00  0.0000000e+00  0.0000000e+00 -1.3351222e+00 -1.3479472e+00 -4.3774022e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
 8.4972034e-01  4.7819176e-01  7.7975259e-01  1.0000000e+00  4.3337406e-01  4.3337406e-01  2.0231699e+01  3.6542767e+01  3.3186684e+01  1.0000000e+00  1.0000000e+00  1.0000000e+00  9.6995204e-01  6.1473453e-01  9.1293927e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
-5.3658071e-01 -1.0606523e+00 -5.0926969e-01  1.0000000e+00  4.9364451e-01  4.9364451e-01  3.6770654e+01  3.9514240e+01  1.9428985e+01  0.0000000e+00  0.0000000e+00  0.0000000e+00 -4.9981006e-01 -1.0211381e+00 -4.8984070e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
-1.8658533e-02  8.7403802e-02 -1.6683132e+00  1.0000000e+00  5.0060588e-01  5.0060588e-01  3.4695709e+01  3.6401105e+01  2.8760357e+01  1.0000000e+00  1.0000000e+00  1.0000000e+00  1.1603718e-01  2.2380491e-01 -1.5395528e+00  1.0000000e+00  5.0000000e-01  1.0000000e+00
-8.8376711e-01 -1.3255369e+00 -4.4433558e-01  1.0000000e+00  5.3955140e-01  5.3955140e-01  2.3879847e+01  3.0529293e+01  3.1608923e+01  1.0000000e+00  1.0000000e+00  1.0000000e+00 -7.5988726e-01 -1.1950076e+00 -3.1272666e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
 1.2222437e+00  2.1440387e+00  1.8408944e-01  1.0000000e+00  5.2334037e-01  5.2334037e-01  3.3573674e+01  2.7600893e+01  3.3496447e+01  1.0000000e+00  1.0000000e+00  1.0000000e+00  1.3558173e+00  2.2716396e+00  3.1758589e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
-6.4809804e-01 -8.1018682e-01 -7.4978930e-01  1.0000000e+00  4.7418616e-01  4.7418616e-01  3.0399823e+01  2.9018695e+01  2.6212488e+01  0.0000000e+00  0.0000000e+00  1.0000000e+00 -6.1769822e-01 -7.8116812e-01 -6.2357681e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
 1.1365329e+00  1.1744500e+00  1.8484347e-02  1.0000000e+00  5.0439514e-01  5.0439514e-01  2.6300050e+01  2.6632227e+01  1.5464327e+01  0.0000000e+00  0.0000000e+00  0.0000000e+00  1.1628330e+00  1.2010823e+00  3.3948674e-02  1.0000000e+00  5.0000000e-01  1.0000000e+00
 1.2205536e+00  1.0222428e+00 -2.9873499e-01  1.0000000e+00  5.2379679e-01  5.2379679e-01  3.6050607e+01  3.8860242e+01  2.1671896e+01  1.0000000e+00  1.0000000e+00  0.0000000e+00  1.3566042e+00  1.1611030e+00 -2.7706309e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
-1.2253509e+00 -4.1906972e-01 -6.9884814e-01  1.0000000e+00  4.8425350e-01  4.8425350e-01  3.5902515e+01  2.3729393e+01  3.2311541e+01  1.0000000e+00  1.0000000e+00  0.0000000e+00 -1.0894483e+00 -2.9534033e-01 -6.6653660e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
-1.2218194e+00 -5.1032804e-01  4.2566350e-01  1.0000000e+00  5.1918234e-01  5.1918234e-01  2.4941664e+01  3.6539390e+01  3.1063462e+01  0.0000000e+00  0.0000000e+00  1.0000000e+00 -1.1968777e+00 -4.7378865e-01  5.5672696e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
 5.7422779e-01  1.5876976e-01 -9.0985851e-01  1.0000000e+00  5.0136083e-01  5.0136083e-01  2.1089537e+01  2.5867342e+01  1.6325296e+01  0.0000000e+00  0.0000000e+00  1.0000000e+00  5.9531733e-01  1.8463710e-01 -7.9353321e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
-2.1798407e+00 -6.9392828e-01 -1.6637445e+00  1.0000000e+00  5.4499398e-01  5.4499398e-01  2.2904637e+01  3.6908719e+01  2.3994055e+01  0.0000000e+00  0.0000000e+00  0.0000000e+00 -2.1569361e+00 -6.5701956e-01 -1.6397505e+00  1.0000000e+00  5.0000000e-01  1.0000000e+00
-1.5858192e-01 -1.3789266e-01  3.3889417e-01  1.0000000e+00  5.0090747e-01  5.0090747e-01  3.5111763e+01  2.7511079e+01  2.9411926e+01  0.0000000e+00  0.0000000e+00  0.0000000e+00 -1.2347016e-01 -1.1038158e-01  3.6830610e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
-3.2713630e-01  9.8003640e-02 -2.4317414e-01  1.0000000e+00  5.3095884e-01  5.3095884e-01  2.0824761e+01  2.7670762e+01  2.8036091e+01  0.0000000e+00  0.0000000e+00  1.0000000e+00 -3.0631154e-01  1.2567440e-01 -1.1513805e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
 3.7255567e-01 -4.8727351e-02  2.1597620e+00  1.0000000e+00  4.9750551e-01  4.9750551e-01  2.7739329e+01  3.1209055e+01  3.3838715e+01  1.0000000e+00  1.0000000e+00  1.0000000e+00  5.0029500e-01  8.2481704e-02  2.2936007e+00  1.0000000e+00  5.0000000e-01  1.0000000e+00
 6.6121627e-01  1.0993368e-01  5.7647804e-01  1.0000000e+00  5.3339498e-01  5.3339498e-01  3.7248662e+01  2.5269460e+01  1.9656358e+01  1.0000000e+00  1.0000000e+00  0.0000000e+00  7.9846493e-01  2.3520314e-01  5.9613440e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
-3.7451045e-01  1.8312598e-01 -1.8999277e-01  1.0000000e+00  5.4872071e-01  5.4872071e-01  3.2074017e+01  2.4386569e+01  2.5363718e+01  0.0000000e+00  0.0000000e+00  0.0000000e+00 -3.4243643e-01  2.0751255e-01 -1.6462905e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
 3.4626604e-01  7.2162233e-01  5.7735844e-01  1.0000000e+00  4.7692276e-01  4.7692276e-01  3.9279905e+01  2.2545328e+01  2.9240634e+01  1.0000000e+00  1.0000000e+00  0.0000000e+00  4.8554595e-01  8.4416766e-01  6.0659907e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
-1.0871668e+00 -1.5772083e+00 -2.2908509e+00  1.0000000e+00  5.5417911e-01  5.5417911e-01  2.3666317e+01  3.4780451e+01  3.1107555e+01  0.0000000e+00  0.0000000e+00  1.0000000e+00 -1.0635005e+00 -1.5424278e+00 -2.1597433e+00  1.0000000e+00  5.0000000e-01  1.0000000e+00
-6.1361418e-02  3.6125401e-01  6.2216176e-01  1.0000000e+00  5.1311303e-01  5.1311303e-01  2.7595706e+01  2.5287427e+01  1.8729123e+01  0.0000000e+00  0.0000000e+00  0.0000000e+00 -3.3765712e-02  3.8654144e-01  6.4089088e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
-1.1708236e+00 -8.6839549e-01 -8.7019059e-02  1.0000000e+00  4.9377705e-01  4.9377705e-01  2.2960853e+01  3.9944130e+01  2.9071911e+01  0.0000000e+00  0.0000000e+00  0.0000000e+00 -1.1478628e+00 -8.2845136e-01 -5.7947148e-02  1.0000000e+00  5.0000000e-01  1.0000000e+00
 2.0709219e-02  1.8764102e-01 -7.3091407e-01  1.0000000e+00  5.0738600e-01  5.0738600e-01  2.7326562e+01  3.6216382e+01  2.0284438e+01  1.0000000e+00  1.0000000e+00  0.0000000e+00  1.4803578e-01  3.2385740e-01 -7.1062963e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
 1.6204671e+00  2.5076235e+00  9.5605990e-01  1.0000000e+00  4.6711632e-01  4.6711632e-01  2.6985778e+01  3.5228416e+01  2.2114407e+01  1.0000000e+00  1.0000000e+00  1.0000000e+00  1.7474529e+00  2.6428519e+00  1.0781743e+00  1.0000000e+00  5.0000000e-01  1.0000000e+00
-1.4659041e+00  8.4683718e-02 -4.0865355e-02  1.0000000e+00  5.1472025e-01  5.1472025e-01  3.1510310e+01  2.8139930e+01  3.4890800e+01  0.0000000e+00  0.0000000e+00  1.0000000e+00 -1.4343938e+00  1.1282365e-01  9.4025445e-02  1.0000000e+00  5.0000000e-01  1.0000000e+00
-1.2384556e-01  8.0053796e-01 -1.2802675e+00  1.0000000e+00  4.8530875e-01  4.8530875e-01  2.6055554e+01  3.6609833e+01  1.9029074e+01  0.0000000e+00  0.0000000e+00  0.0000000e+00 -9.7790006e-02  8.3714779e-01 -1.2612384e+00  1.0000000e+00  5.0000000e-01  1.0000000e+00
-1.8627356e+00 -9.0471394e-01 -5.2035966e-01  1.0000000e+00  4.9938620e-01  4.9938620e-01  2.2097232e+01  2.5951143e+01  2.3667504e+01  1.0000000e+00  1.0000000e+00  1.0000000e+00 -1.7406383e+00 -7.7876280e-01 -3.9669216e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
 1.1742698e+00  2.9849061e-01  1.5172518e+00  1.0000000e+00  4.9888974e-01  4.9888974e-01  2.8256152e+01  2.3840388e+01  1.7713808e+01  1.0000000e+00  1.0000000e+00  1.0000000e+00  1.3025260e+00  4.2233100e-01  1.6349656e+00  1.0000000e+00  5.0000000e-01  1.0000000e+00
-1.7941895e-02  9.8640752e-01  9.8753339e-01  1.0000000e+00  5.0079981e-01  5.0079981e-01  2.9492808e+01  2.0321775e+01  1.6804555e+01  0.0000000e+00  0.0000000e+00  1.0000000e+00  1.1550913e-02  1.0067293e+00  1.1043379e+00  1.0000000e+00  5.0000000e-01  1.0000000e+00
-2.0351711e+00 -1.1238448e+00 -9.6838194e-01  1.0000000e+00  4.6222185e-01  4.6222185e-01  3.8341966e+01  2.0508346e+01  2.3540883e+01  0.0000000e+00  0.0000000e+00  1.0000000e+00 -1.9968291e+00 -1.1033365e+00 -8.4484106e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
 1.7213406e+00  1.0557904e+00 -1.9582334e-01  1.0000000e+00  5.3659974e-01  5.3659974e-01  3.4964108e+01  2.8121240e+01  2.6260016e+01  1.0000000e+00  1.0000000e+00  1.0000000e+00  1.8563047e+00  1.1839117e+00 -6.9563324e-02  1.0000000e+00  5.0000000e-01  1.0000000e+00
-7.1627015e-01  3.6240624e-01 -1.5720293e-01  1.0000000e+00  5.2859560e-01  5.2859560e-01  3.0593734e+01  3.7394066e+01  3.0957881e+01  0.0000000e+00  0.0000000e+00  0.0000000e+00 -6.8567642e-01  3.9980031e-01 -1.2624505e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
-6.8959392e-02 -1.8280886e-01  1.2161274e+00  1.0000000e+00  4.9420745e-01  4.9420745e-01  2.7528885e+01  3.3539828e+01  2.3914378e+01  1.0000000e+00  1.0000000e+00  1.0000000e+00  5.8569493e-02 -4.9269028e-02  1.3400417e+00  1.0000000e+00  5.0000000e-01  1.0000000e+00
 1.8295111e+00  6.8335177e-01  1.1917609e+00  1.0000000e+00  4.8218435e-01  4.8218435e-01  2.3704032e+01  2.3096134e+01  2.8160052e+01  1.0000000e+00  1.0000000e+00  1.0000000e+00  1.9532151e+00  8.0644790e-01  1.3199209e+00  1.0000000e+00  5.0000000e-01  1.0000000e+00
-2.3814970e-01 -4.0365815e-02  7.2715323e-01  1.0000000e+00  4.6830539e-01  4.6830539e-01  2.8983416e+01  3.3216358e+01  3.4051421e+01  0.0000000e+00  0.0000000e+00  1.0000000e+00 -2.0916628e-01 -7.1494566e-03  8.6120465e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
-1.6047384e+00 -5.1566342e-01 -1.0774937e-02  1.0000000e+00  5.5306963e-01  5.5306963e-01  3.9057111e+01  3.8392206e+01  2.9630890e+01  0.0000000e+00  0.0000000e+00  0.0000000e+00 -1.5656813e+00 -4.7727122e-01  1.8855953e-02  1.0000000e+00  5.0000000e-01  1.0000000e+00
-6.2977421e-01 -8.9126102e-03 -1.3615215e-01  1.0000000e+00  5.4620450e-01  5.4620450e-01  2.6785988e+01  2.9763447e+01  3.4769425e+01  1.0000000e+00  1.0000000e+00  1.0000000e+00 -5.0298822e-01  1.2085084e-01 -1.3827271e-03  1.0000000e+00  5.0000000e-01  1.0000000e+00
 7.1407663e-01 -8.6507970e-03 -2.6023181e-01  1.0000000e+00  4.9641925e-01  4.9641925e-01  2.6375781e+01  3.0467062e+01  3.2311368e+01  0.0000000e+00  0.0000000e+00  0.0000000e+00  7.4045241e-01  2.1816265e-02 -2.2792044e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
-1.1344850e+00  2.1248239e-01 -7.9488350e-01  1.0000000e+00  5.1071012e-01  5.1071012e-01  2.8882660e+01  3.7457499e+01  1.6920741e+01  0.0000000e+00  0.0000000e+00  0.0000000e+00 -1.1056023e+00  2.4993989e-01 -7.7796276e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
-1.6513973e+00 -4.5375518e-02  2.5821882e-01  1.0000000e+00  4.4209524e-01  4.4209524e-01  3.8266022e+01  2.8186911e+01  2.7122077e+01  0.0000000e+00  0.0000000e+00  0.0000000e+00 -1.6131313e+00 -1.7188607e-02  2.8534089e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
 2.2048965e+00  1.5401647e+00  1.4337848e+00  1.0000000e+00  4.7013221e-01  4.7013221e-01  3.7568762e+01  2.9619773e+01  1.6470458e+01  0.0000000e+00  0.0000000e+00  1.0000000e+00  2.2424653e+00  1.5697845e+00  1.5502553e+00  1.0000000e+00  5.0000000e-01  1.0000000e+00
 1.0443856e-01  1.2093771e+00  1.5648930e+00  1.0000000e+00  5.6783456e-01  5.6783456e-01  3.3219404e+01  3.6312995e+01  1.8706827e+01  1.0000000e+00  1.0000000e+00  0.0000000e+00  2.3765796e-01  1.3456901e+00  1.5835999e+00  1.0000000e+00  5.0000000e-01  1.0000000e+00
 5.3508659e-01  3.0476112e-01 -8.8672867e-01  1.0000000e+00  4.6314120e-01  4.6314120e-01  3.2509336e+01  3.7115033e+01  2.9475478e+01  0.0000000e+00  0.0000000e+00  1.0000000e+00  5.6759593e-01  3.4187615e-01 -7.5725319e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
-6.7036871e-01 -1.6556897e+00  7.5628648e-01  1.0000000e+00  4.8138736e-01  4.8138736e-01  3.8533628e+01  3.5273440e+01  2.0290080e+01  0.0000000e+00  0.0000000e+00  0.0000000e+00 -6.3183508e-01 -1.6204163e+00  7.7657656e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
 5.1394653e-01  1.5595059e+00  8.3035197e-01  1.0000000e+00  5.3286203e-01  5.3286203e-01  2.9192111e+01  2.0779866e+01  2.4279775e+01  0.0000000e+00  0.0000000e+00  1.0000000e+00  5.4313864e-01  1.5802858e+00  9.5463174e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
-1.3615498e+00 -1.1539560e+00 -3.3951661e-01  1.0000000e+00  4.7473562e-01  4.7473562e-01  3.3893110e+01  2.0666400e+01  1.5530860e+01  1.0000000e+00  1.0000000e+00  1.0000000e+00 -1.2276567e+00 -1.0332896e+00 -2.2398575e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
 5.5706567e-01  1.3186797e+00  1.5875969e+00  1.0000000e+00  5.4356386e-01  5.4356386e-01  3.5980341e+01  2.6591799e+01  2.2559813e+01  0.0000000e+00  0.0000000e+00  1.0000000e+00  5.9304601e-01  1.3452715e+00  1.7101567e+00  1.0000000e+00  5.0000000e-01  1.0000000e+00
-3.4449463e-03 -5.0582362e-03 -1.8779792e-01  1.0000000e+00  4.6379567e-01  4.6379567e-01  3.5604660e+01  2.2953998e+01  3.3476105e+01  1.0000000e+00  1.0000000e+00  1.0000000e+00  1.3215971e-01  1.1789576e-01 -5.4321810e-02  1.0000000e+00  5.0000000e-01  1.0000000e+00
 1.2434973e+00  5.2479781e-01  1.3013100e+00  1.0000000e+00  5.0992715e-01  5.0992715e-01  3.8308877e+01  2.8282745e+01  1.5498077e+01  1.0000000e+00  1.0000000e+00  1.0000000e+00  1.3818062e+00  6.5308056e-01  1.4168080e+00  1.0000000e+00  5.0000000e-01  1.0000000e+00
 3.5057679e-01 -4.7715797e-01  9.8644425e-01  1.0000000e+00  5.2764551e-01  5.2764551e-01  2.8096418e+01  3.2431442e+01  3.4611781e+01  1.0000000e+00  1.0000000e+00  0.0000000e+00  4.7867321e-01 -3.4472653e-01  1.0210560e+00  1.0000000e+00  5.0000000e-01  1.0000000e+00
 1.9727722e+00  1.5051926e+00  3.9628587e-01  1.0000000e+00  4.7607285e-01  4.7607285e-01  2.4670699e+01  2.9843255e+01  1.5937438e+01  0.0000000e+00  0.0000000e+00  1.0000000e+00  1.9974429e+00  1.5350358e+00  5.1222331e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
 5.8879398e-01  7.7122188e-01  5.1597344e-01  1.0000000e+00  4.7726557e-01  4.7726557e-01  3.2575825e+01  3.5856843e+01  3.1596410e+01  0.0000000e+00  0.0000000e+00  0.0000000e+00  6.2136981e-01  8.0707872e-01  5.4756985e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
-1.4897976e+00 -3.6089645e-01 -3.0742680e-01  1.0000000e+00  4.6465430e-01  4.6465430e-01  3.9292987e+01  3.7214055e+01  1.7706307e+01  1.0000000e+00  1.0000000e+00  0.0000000e+00 -1.3505046e+00 -2.2368240e-01 -2.8972049e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
-9.4727146e-01 -1.0562435e+00 -8.4270834e-01  1.0000000e+00  4.7877136e-01  4.7877136e-01  2.6605445e+01  2.9802160e+01  2.8542399e+01  1.0000000e+00  1.0000000e+00  0.0000000e+00 -8.2066602e-01 -9.2644132e-01 -8.1416594e-01  1.0000000e+00  5.0000000e-01  1.0000000e+00
